Short Term Endpoint Quality,Maximum number of cohorts,Type of Data Sharing,Cohort Inclusion Rate,Final Cohort Sample Size,Interim Futility Stopping,Treatment Efficacy Setting,Avg_Pat,Avg_Pat_First_Suc,Avg_Perc_Pat_Sup_Plac_Th,Avg_Perc_Pat_Sup_Plac_Real,Avg_Pat_Comb,Avg_Pat_Mono,Avg_Pat_Back,Avg_Pat_Plac,Avg_Pat_Plac_First_Suc,Avg_Pat_Plac_Pool,Avg_Suc_Hist,Avg_Suc_Hist_Comb,Avg_Suc_Hist_Mono,Avg_Suc_Hist_Back,Avg_Suc_Hist_Plac,Avg_Suc_Bio,Avg_Suc_Bio_Comb,Avg_Suc_Bio_Mono,Avg_Suc_Bio_Back,Avg_Suc_Bio_Plac,Avg_Cohorts,Avg_Cohorts_First_Suc,Avg_TP,Avg_FP,Avg_TN,Avg_FN,Avg_any_P,FDR,PTP,PTT1ER,FWER,Disj_Power,FWER_BA,Disj_Power_BA
1,3,concurrent,0.01,300,Non,Setting 14,787.658,588.7230748,0.831711042,0.831711042,265.0743,265.0743,128.7547,128.7547,91.48571026,787.658,276.4493,132.6193,79.4541,38.5928,25.7831,276.4493,132.6193,79.4541,38.5928,25.7831,2.8585,2.834295368,1.3503,0,0,1.5082,0.7115,0,0.472380619,,,0.7115,0,0.7115
1,5,concurrent,0.03,100,Non,Setting 7,473.3064,344.2673688,0.86778253,0.86778253,177.0357,177.0357,59.6175,59.6175,41.78590237,473.3064,124.0903,70.8772,35.3626,11.8888,5.9617,124.0903,70.8772,35.3626,11.8888,5.9617,4.7495,4.629734657,0.932,0,0,3.8175,0.5019,0,0.196231182,,,0.5019,0,0.5019
0.9,5,concurrent,0.03,100,Non,Setting 7,486.3936,389.9907368,0.870078455,0.870078455,182.7455,182.7455,60.4513,60.4513,46.46526316,486.3936,127.7253,73.0346,36.4928,12.1494,6.0485,150.7826,76.7112,47.4312,15.736,10.9042,4.7739,4.756,0.8672,0,0,3.9067,0.4819,0,0.181654413,,,0.4819,0,0.4819
0.65,5,concurrent,0.03,100,Non,Setting 7,491.3092,415.2260947,0.870510753,0.870510753,184.7055,184.7055,60.9491,60.9491,49.12801609,491.3092,129.1198,73.9466,36.8474,12.212,6.1138,210.7226,86.8087,75.8013,24.9622,23.1504,4.7769,4.836461126,0.8205,0,0,3.9564,0.4574,0,0.171764115,,,0.4574,0,0.4574
0.65,7,dynamic,0.01,300,Non,Setting 14,2021.8352,1441.546024,0.894434699,0.894434699,811.4895,811.4895,199.4281,199.4281,138.7575328,2021.8352,749.2002,405.6781,243.6638,59.9101,39.9482,932.7263,405.9064,357.1221,87.8142,81.8836,6.6677,6.508330379,3.6457,0,0,3.022,0.8478,0,0.546770251,,,0.8478,0,0.8478
1,7,dynamic,0.01,300,Non,Setting 14,1731.0828,1063.095995,0.88343766,0.88343766,681.4891,681.4891,184.0523,184.0523,110.2864771,1731.0828,637.5161,341.026,204.354,55.3185,36.8176,637.5161,341.026,204.354,55.3185,36.8176,6.5237,5.958328497,3.7366,0,0,2.7871,0.8627,0,0.57277312,,,0.8627,0,0.8627
0.9,7,dynamic,0.01,300,Non,Setting 14,1897.7628,1255.094623,0.889180541,0.889180541,754.9809,754.9809,193.9005,193.9005,125.2008687,1897.7628,700.6069,377.3181,226.4889,58.0587,38.7412,750.2828,377.3536,256.6671,65.8731,50.389,6.5998,6.261563747,3.7042,0,0,2.8956,0.8525,0,0.561259432,,,0.8525,0,0.8525
0.65,3,concurrent,0.01,200,Non,Setting 4,542.8176,490.5512953,0.5,0.5,178.9604,178.9604,92.4484,92.4484,79.55492228,542.8176,117.3421,71.6525,17.8959,18.5375,9.2562,224.9448,83.977,67.9841,37.9057,35.078,2.6921,2.804145078,0,0.2404,2.4517,0,0.1938,1,,0.089298317,0.1938,,0.1938,0
0.65,7,concurrent,0.03,400,Non,Setting 10,2819.9636,2551.821454,0.640059218,0.640059218,1201.4298,1201.4298,208.552,208.552,181.1873101,2819.9636,601.0782,358.7209,179.9003,41.6354,20.8216,1167.5673,528.0893,474.778,85.4554,79.2446,7,6.999649451,1.9709,0.1415,4.5376,0.35,0.872,0.066985419,0.849196432,0.030240858,0.120284199,0.91620587,0.1202,0.8616
1,3,concurrent,0.01,200,Non,Setting 4,522.448,383.0876911,0.5,0.5,171.2664,171.2664,89.9576,89.9576,63.51769912,522.448,112.7524,68.6521,17.1002,18.0141,8.986,112.7524,68.6521,17.1002,18.0141,8.986,2.6658,2.692679002,0,0.3194,2.3464,0,0.2488,1,,0.11981394,0.2488,,0.2488,0
0.9,3,concurrent,0.01,200,Non,Setting 4,535.8504,443.3467249,0.5,0.5,176.3951,176.3951,91.5301,91.5301,72.43537118,535.8504,115.6508,70.5541,17.622,18.2954,9.1793,146.031,74.0171,31.7371,23.7633,16.5135,2.6887,2.776419214,0,0.2909,2.3978,0,0.2303,1,,0.108193551,0.2303,,0.2303,0
0.9,7,concurrent,0.03,400,Non,Setting 10,2686.2756,2015.314129,0.626196588,0.626196588,1137.2971,1137.2971,205.8407,205.8407,146.0644719,2686.2756,557.6478,328.3533,167.6017,41.1659,20.5269,714.6375,376.4068,247.6738,53.5614,36.9955,7,6.995884774,2.0137,0.1706,4.4977,0.318,0.8862,0.078102825,0.863618819,0.036544352,0.143986392,0.926689333,0.1439,0.8722
0.9,3,cohort,0.03,100,Non,Setting 7,286.984,246.1705291,0.75,0.75,71.746,71.746,71.746,71.746,61.54263227,286.984,64.5441,28.6992,14.3396,14.3668,7.1385,80.2662,30.0935,18.6622,18.6487,12.8618,2.8852,2.902492348,0.2506,0,0,2.6346,0.2287,0,0.086857064,,,0.2287,0,0.2287
0.9,7,dynamic,0.01,200,Non,Setting 4,1187.6592,905.8994197,0.5,0.5,455.1728,455.1728,138.6568,138.6568,103.6141199,1187.6592,269.3103,182.1974,45.4566,27.7688,13.8875,334.3488,191.2224,81.9832,36.1006,25.0426,5.9104,5.901353965,0,0.4996,5.4108,0,0.3126,1,,0.084528966,0.3126,,0.3126,0
1,7,concurrent,0.03,400,Non,Setting 10,2549.77,1624.340599,0.615119831,0.615119831,1071.9555,1071.9555,202.9295,202.9295,120.6323797,2549.77,517.4913,300.7635,155.7528,40.7045,20.2705,517.4913,300.7635,155.7528,40.7045,20.2705,6.9964,6.98126703,2.0243,0.1867,4.4741,0.3113,0.8876,0.084441429,0.866715191,0.040057501,0.158726982,0.929081035,0.1586,0.8725
0.65,3,cohort,0.03,100,Non,Setting 7,289.8216,260.0477454,0.75,0.75,72.4554,72.4554,72.4554,72.4554,65.01193634,289.8216,65.2363,28.997,14.4738,14.4991,7.2664,120.9838,34.084,29.6534,29.7159,27.5305,2.8998,2.931918656,0.2465,0,0,2.6533,0.2262,0,0.085005862,,,0.2262,0,0.2262
0.65,7,dynamic,0.01,200,Non,Setting 4,1201.5836,1023.961905,0.5,0.5,461.5482,461.5482,139.2436,139.2436,114.2111111,1201.5836,272.5191,184.4548,46.1453,27.9349,13.9841,502.425,217.0596,175.4116,57.078,52.8758,5.9112,6.171825397,0,0.3906,5.5206,0,0.2557,1,,0.066077954,0.2557,,0.2557,0
1,7,dynamic,0.01,200,Non,Setting 4,1159.3284,803.0219922,0.5,0.5,443.3834,443.3834,136.2808,136.2808,93.86901682,1159.3284,262.7589,177.4736,44.3349,27.2762,13.6742,262.7589,177.4736,44.3349,27.2762,13.6742,5.8292,5.593143596,0,0.5136,5.3156,0,0.3114,1,,0.088108145,0.3114,,0.3114,0
1,3,cohort,0.03,100,Non,Setting 7,284.6824,228.6641395,0.75,0.75,71.1706,71.1706,71.1706,71.1706,57.16603487,284.6824,63.9946,28.4658,14.2272,14.1968,7.1048,63.9946,28.4658,14.2272,14.1968,7.1048,2.8882,2.879075057,0.2891,0,0,2.5991,0.2638,0,0.100096946,,,0.2638,0,0.2638
1,5,concurrent,0.01,300,Non,Setting 14,1269.5148,834.5568513,0.864688385,0.864688385,473.6444,473.6444,161.113,161.113,101.4798348,1269.5148,459.4294,236.825,142.0054,48.3679,32.2311,459.4294,236.825,142.0054,48.3679,32.2311,4.6759,4.474368319,2.4613,0,0,2.2146,0.8242,0,0.526379948,,,0.8242,0,0.8242
0.65,7,concurrent,0.03,100,Non,Setting 7,690.4636,542.1184971,0.887188838,0.887188838,272.0503,272.0503,73.1815,73.1815,54.8775289,690.4636,185.2643,108.8931,54.3815,14.6296,7.3601,297.2821,127.9007,111.5308,30.0301,27.8205,6.6598,6.577854046,1.2569,0,0,5.4029,0.5697,0,0.188729391,,,0.5697,0,0.5697
0.9,7,concurrent,0.03,100,Non,Setting 7,683.9028,506.4925039,0.886766705,0.886766705,269.1371,269.1371,72.8143,72.8143,51.9608823,683.9028,183.1896,107.6264,53.7633,14.5524,7.2475,214.9027,112.9695,69.8695,18.9436,13.1201,6.6603,6.379631225,1.325,0,0,5.3353,0.5936,0,0.198939988,,,0.5936,0,0.5936
1,7,concurrent,0.03,100,Non,Setting 7,663.8776,447.5346872,0.884342113,0.884342113,260.1695,260.1695,71.7693,71.7693,47.05036556,663.8776,177.495,104.0426,51.8549,14.433,7.1645,177.495,104.0426,51.8549,14.433,7.1645,6.6247,6.102843217,1.431,0,0,5.1937,0.6276,0,0.216009782,,,0.6276,0,0.6276
0.65,5,concurrent,0.01,300,Non,Setting 14,1441.1332,1104.60677,0.873941157,0.873941157,547.4135,547.4135,173.1531,173.1531,127.3182744,1441.1332,524.6976,273.792,164.3541,51.8656,34.6859,661.9951,273.8468,240.9192,76.2319,70.9972,4.7661,4.740519216,2.3719,0,0,2.3942,0.7871,0,0.497660561,,,0.7871,0,0.7871
0.9,5,concurrent,0.01,300,Non,Setting 14,1372.122,973.0360997,0.870142735,0.870142735,517.1081,517.1081,168.9529,168.9529,114.7742216,1372.122,498.4171,258.8158,155.0147,50.7266,33.86,535.8691,258.6295,175.7579,57.4878,43.9939,4.7431,4.630566927,2.4273,0,0,2.3158,0.8072,0,0.511753916,,,0.8072,0,0.8072
1,3,cohort,0.03,400,Non,Setting 10,1129.98,841.4489796,0.574940833,0.574940833,282.495,282.495,282.495,282.495,210.3622449,1129.98,207.4096,80.9567,41.5168,56.6231,28.313,207.4096,80.9567,41.5168,56.6231,28.313,2.999,2.997266764,0.6495,0.0564,1.9518,0.3413,0.5488,0.079898003,0.655530884,0.028084852,0.057780083,0.735264735,0.0557,0.5152
0.65,3,cohort,0.03,400,Non,Setting 10,1198.6,1149.747983,0.583918333,0.583918333,299.65,299.65,299.65,299.65,287.4369958,1198.6,224.6569,89.7628,44.9936,59.9405,29.96,487.0651,131.691,118.4879,122.968,113.9182,3,3,0.6178,0.0445,1.9526,0.3851,0.5206,0.067190095,0.616013561,0.022282309,0.046093018,0.706701105,0.0443,0.4925
0.9,3,cohort,0.03,400,Non,Setting 10,1169.42,1006.339027,0.578944167,0.578944167,292.355,292.355,292.355,292.355,251.5847567,1169.42,216.9983,86.0519,43.3696,58.3993,29.1775,290.6732,98.1067,64.0065,76.0236,52.5364,3,2.999632691,0.6381,0.0518,1.9528,0.3573,0.5445,0.075083345,0.641048825,0.025840567,0.052691629,0.732280102,0.0508,0.5145
0.65,5,cohort,0.03,100,Non,Setting 7,478.2152,415.1815494,0.75,0.75,119.5538,119.5538,119.5538,119.5538,103.7953873,478.2152,107.5755,47.8478,23.8861,23.9038,11.9378,199.8749,56.2611,49.0694,49.0397,45.5047,4.7846,4.839444116,0.402,0,0,4.3826,0.3382,0,0.084019563,,,0.3382,0,0.3382
0.65,5,concurrent,0.01,200,Non,Setting 4,874.5484,758.3651789,0.5,0.5,318.3652,318.3652,118.909,118.909,98.03430468,874.5484,195.0337,127.3934,31.8728,23.8176,11.9499,364.8193,149.6339,121.0935,48.8773,45.2146,4.3191,4.523054224,0,0.3963,3.9228,0,0.2734,1,,0.091755227,0.2734,,0.2734,0
1,5,concurrent,0.01,200,Non,Setting 4,837.8076,594.1614554,0.5,0.5,303.6776,303.6776,115.2262,115.2262,79.19442865,837.8076,186.5845,121.4406,30.4962,23.1015,11.5462,186.5845,121.4406,30.4962,23.1015,11.5462,4.2646,4.208072769,0,0.5418,3.7228,0,0.3533,1,,0.127045913,0.3533,,0.3533,0
0.9,5,cohort,0.03,100,Non,Setting 7,475.9308,394.2619989,0.75,0.75,118.9827,118.9827,118.9827,118.9827,98.56549972,475.9308,107.0125,47.5015,23.8568,23.7551,11.8991,133.1383,49.8441,30.9612,30.9234,21.4096,4.7847,4.790513834,0.4218,0,0,4.3629,0.3542,0,0.088155997,,,0.3542,0,0.3542
0.9,5,concurrent,0.01,200,Non,Setting 4,858.98,677.557511,0.5,0.5,312.2641,312.2641,117.2259,117.2259,88.05939661,858.98,191.5339,125.0555,31.1863,23.5085,11.7836,239.1651,131.2493,56.1627,30.5585,21.1946,4.3006,4.41451917,0,0.4827,3.8179,0,0.3207,1,,0.112240153,0.3207,,0.3207,0
1,5,cohort,0.03,100,Non,Setting 7,468.6724,358.6691023,0.75,0.75,117.1681,117.1681,117.1681,117.1681,89.66727557,468.6724,105.3865,46.814,23.4694,23.427,11.6761,105.3865,46.814,23.4694,23.427,11.6761,4.7533,4.667797495,0.4632,0,0,4.2901,0.3832,0,0.097448089,,,0.3832,0,0.3832
0.65,3,all,0.01,200,Non,Setting 7,543.568,477.5645339,0.822085718,0.822085718,179.246,179.246,92.538,92.538,77.13174029,543.568,135.1503,71.608,35.8966,18.435,9.2107,230.6855,84.1826,73.4138,38.0153,35.0738,2.6946,2.802232353,1.1886,0,0,1.506,0.6372,0,0.441104431,,,0.6372,0,0.6372
0.9,3,all,0.01,200,Non,Setting 7,525.4584,446.508212,0.820303887,0.820303887,172.6359,172.6359,90.0933,90.0933,72.57669662,525.4584,130.4723,68.9953,34.5289,17.9535,8.9946,156.9037,72.4263,44.8774,23.3804,16.2196,2.6764,2.767431051,1.1842,0,0,1.4922,0.6466,0,0.442460021,,,0.6466,0,0.6466
1,3,all,0.01,200,Non,Setting 7,489.2976,386.6526187,0.817030715,0.817030715,159.4051,159.4051,85.2437,85.2437,64.00549702,489.2976,121.1043,63.7436,31.8444,16.9749,8.5414,121.1043,63.7436,31.8444,16.9749,8.5414,2.6537,2.704840434,1.209,0,0,1.4447,0.6556,0,0.455590308,,,0.6556,0,0.6556
0.65,7,concurrent,0.01,200,Non,Setting 4,1197.632,1000.967722,0.5,0.5,460.1111,460.1111,138.7049,138.7049,110.5025641,1197.632,271.6784,183.8549,46.0839,27.8329,13.9067,500.8083,216.3439,174.8507,56.9651,52.6486,5.8942,6.126093514,0,0.5513,5.3429,0,0.3357,1,,0.093532625,0.3357,,0.3357,0
0.65,7,cohort,0.03,100,Non,Setting 7,667.766,561.952611,0.75,0.75,166.9415,166.9415,166.9415,166.9415,140.4881527,667.766,150.1872,66.7859,33.3996,33.3291,16.6726,279.0042,78.5408,68.4613,68.439,63.5631,6.6815,6.685990338,0.5547,0,0,6.1268,0.4347,0,0.08302028,,,0.4347,0,0.4347
1,7,concurrent,0.01,200,Non,Setting 4,1136.8664,772.6906334,0.5,0.5,433.6922,433.6922,134.741,134.741,90.07972609,1136.8664,257.4865,173.4948,43.4435,27.0252,13.523,257.4865,173.4948,43.4435,27.0252,13.523,5.77,5.521643434,0,0.7255,5.0445,0,0.4117,1,,0.125736568,0.4117,,0.4117,0
0.65,3,cohort,0.01,200,Non,Setting 4,537.28,493.5626585,0.5,0.5,134.32,134.32,134.32,134.32,123.3906646,537.28,107.4812,53.7363,13.4122,26.9129,13.4198,220.2638,63.1144,51.0301,55.0061,51.1132,2.6883,2.819381025,0,0.2122,2.4761,0,0.1971,1,,0.078934643,0.1971,,0.1971,0
1,3,cohort,0.01,200,Non,Setting 4,523.45,396.1850649,0.5,0.5,130.8625,130.8625,130.8625,130.8625,99.04626623,523.45,104.8005,52.3226,13.0649,26.2545,13.1585,104.8005,52.3226,13.0649,26.2545,13.1585,2.6782,2.699269481,0,0.2695,2.4087,0,0.2464,1,,0.100627287,0.2464,,0.2464,0
0.9,3,cohort,0.01,200,Non,Setting 4,532.99,450.9196429,0.5,0.5,133.2475,133.2475,133.2475,133.2475,112.7299107,532.99,106.6271,53.3341,13.3509,26.6304,13.3117,138.6057,55.9709,23.9774,34.7034,23.954,2.69,2.778125,0,0.2464,2.4436,0,0.224,1,,0.091598513,0.224,,0.224,0
0.65,7,concurrent,0.01,300,Non,Setting 14,2020.2832,1395.113897,0.894148773,0.894148773,810.4644,810.4644,199.6772,199.6772,134.9687759,2020.2832,748.4576,405.3525,243.2432,59.9194,39.9425,931.7904,405.4609,356.5628,87.8649,81.9018,6.6628,6.438083974,3.5459,0,0,3.1169,0.847,0,0.532193672,,,0.847,0,0.847
0.9,7,concurrent,0.01,300,Non,Setting 14,1902.3432,1213.431103,0.889014147,0.889014147,756.8486,756.8486,194.323,194.323,121.6539986,1902.3432,702.2307,378.2464,226.8536,58.2205,38.9102,751.9551,378.2272,257.242,66.0044,50.4815,6.5789,6.19060387,3.5626,0,0,3.0163,0.8587,0,0.541519099,,,0.8587,0,0.8587
0.9,7,concurrent,0.01,200,Non,Setting 4,1177.2568,869.7151515,0.5,0.5,450.5335,450.5335,138.0949,138.0949,99.54368687,1177.2568,266.7949,180.2565,45.1213,27.5841,13.833,331.3186,189.3031,81.248,35.8814,24.8861,5.8856,5.824242424,0,0.6786,5.207,0,0.3999,1,,0.115298355,0.3999,,0.3999,0
1,7,cohort,0.03,100,Non,Setting 7,652.0176,481.3630308,0.75,0.75,163.0044,163.0044,163.0044,163.0044,120.3407577,652.0176,146.6607,65.1712,32.5886,32.5417,16.3592,146.6607,65.1712,32.5886,32.5417,16.3592,6.612,6.417360533,0.6426,0,0,5.9694,0.4804,0,0.097186933,,,0.4804,0,0.4804
1,7,concurrent,0.01,300,Non,Setting 14,1748.9292,1008.110612,0.882813652,0.882813652,688.0751,688.0751,186.3895,186.3895,106.1389561,1748.9292,644.0038,344.2609,206.461,55.9825,37.2994,644.0038,344.2609,206.461,55.9825,37.2994,6.4957,5.821062334,3.6094,0,0,2.8863,0.8687,0,0.555659898,,,0.8687,0,0.8687
0.9,7,cohort,0.03,100,Non,Setting 7,662.086,532.7040636,0.75,0.75,165.5215,165.5215,165.5215,165.5215,133.1760159,662.086,148.6667,66.0904,33.0178,33.0694,16.4891,185.1127,69.3963,42.9821,43.0031,29.7312,6.6547,6.627429329,0.5824,0,0,6.0723,0.4528,0,0.087517093,,,0.4528,0,0.4528
1,3,cohort,0.01,300,Non,Setting 14,813.6524,632.8385804,0.75,0.75,203.4131,203.4131,203.4131,203.4131,158.2096451,813.6524,264.3198,101.7098,60.9025,61.0642,40.6433,264.3198,101.7098,60.9025,61.0642,40.6433,2.8657,2.844876932,0.9902,0,0,1.8755,0.6988,0,0.345535122,,,0.6988,0,0.6988
0.9,3,cohort,0.01,300,Non,Setting 14,840.7024,703.1647577,0.75,0.75,210.1756,210.1756,210.1756,210.1756,175.7911894,840.7024,273.3586,105.1571,63.0573,63.0421,42.1021,302.7509,105.2047,71.4195,71.4985,54.6282,2.872,2.881791483,0.9568,0,0,1.9152,0.681,0,0.333147632,,,0.681,0,0.681
0.65,3,cohort,0.01,300,Non,Setting 14,868.6776,766.6950483,0.75,0.75,217.1694,217.1694,217.1694,217.1694,191.6737621,868.6776,282.4037,108.5906,65.1859,65.2148,43.4124,388.9211,108.6675,95.5922,95.6303,89.0311,2.8987,2.926932367,0.9179,0,0,1.9808,0.6624,0,0.316659192,,,0.6624,0,0.6624
0.65,5,all,0.01,200,Non,Setting 7,875.5604,678.1731183,0.849983753,0.849983753,318.7816,318.7816,118.9986,118.9986,87.67822581,875.5604,226.7549,127.491,63.675,23.7099,11.879,374.3873,149.7843,130.5983,48.7592,45.2455,4.3237,4.397177419,2.2435,0,0,2.0802,0.7449,0,0.518884289,,,0.7449,0,0.7449
1,5,all,0.01,200,Non,Setting 7,749.5124,530.6460571,0.840262663,0.840262663,267.4393,267.4393,107.3169,107.3169,72.38682211,749.5124,192.4936,106.854,53.4444,21.4733,10.7219,192.4936,106.854,53.4444,21.4733,10.7219,4.1529,4.028687451,2.1988,0,0,1.9541,0.7639,0,0.52946134,,,0.7639,0,0.7639
1,5,cohort,0.03,400,Non,Setting 10,1885.08,1334.804096,0.574094107,0.574094107,471.27,471.27,471.27,471.27,333.701024,1885.08,346.1871,135.3903,69.3698,94.3355,47.0915,346.1871,135.3903,69.3698,94.3355,47.0915,4.9992,4.997574778,1.0889,0.0954,3.2447,0.5702,0.7422,0.080553914,0.656319691,0.028562019,0.091876694,0.815420023,0.0915,0.7086
0.9,3,all,0.01,500,Non,Setting 10,1408.2164,1123.582572,0.606169141,0.606169141,493.0343,493.0343,211.0739,211.0739,160.7959275,1408.2164,278.3051,142.5269,72.4691,42.1958,21.1133,363.6339,163.3491,107.331,54.9498,38.004,2.9717,2.962120078,0.8841,0.0745,1.9027,0.1104,0.6704,0.077717505,0.888989442,0.037679547,0.073543258,0.915244515,0.0703,0.6382
0.65,5,cohort,0.03,400,Non,Setting 10,1997.3,1881.44111,0.581783889,0.581783889,499.325,499.325,499.325,499.325,470.3602775,1997.3,373.5703,148.978,74.6468,99.9324,50.0131,811.2162,219.5347,197.2957,204.6937,189.6921,5,5,1.028,0.0665,3.284,0.6215,0.7064,0.060758337,0.623219157,0.019847784,0.065374573,0.78989547,0.0651,0.6801
0.9,5,cohort,0.03,400,Non,Setting 10,1947.26,1606.087406,0.57957372,0.57957372,486.815,486.815,486.815,486.815,401.5218516,1947.26,361.5172,143.1087,72.4421,97.3281,48.6383,484.183,163.2381,106.5863,126.6525,87.7061,4.9996,4.99863853,1.0671,0.0862,3.2504,0.5959,0.7345,0.074742045,0.641671678,0.025834682,0.084488648,0.807594937,0.0841,0.7018
0.65,3,all,0.01,500,Non,Setting 10,1493.8668,1358.654115,0.617854875,0.617854875,528.6269,528.6269,218.3065,218.3065,192.3117218,1493.8668,303.5587,158.7722,79.3837,43.6679,21.7349,613.8796,232.5763,208.8462,89.4905,82.9666,2.9855,2.990434254,0.8907,0.061,1.9223,0.1115,0.6612,0.064095829,0.888744762,0.030756819,0.060640852,0.910872675,0.0581,0.6367
0.9,5,all,0.01,200,Non,Setting 7,834.4156,621.8684628,0.84624181,0.84624181,301.3569,301.3569,115.8509,115.8509,82.15676175,834.4156,215.3734,120.4425,60.2115,23.1291,11.5903,255.7618,126.4789,78.2836,30.1024,20.8969,4.2779,4.27350766,2.2333,0,0,2.0446,0.7584,0,0.522055214,,,0.7584,0,0.7584
1,3,all,0.01,500,Non,Setting 10,1324.8236,919.7834169,0.600081948,0.600081948,459.5705,459.5705,202.8413,202.8413,133.0929478,1324.8236,256.0755,128.3229,66.8621,40.5477,20.3428,256.0755,128.3229,66.8621,40.5477,20.3428,2.9602,2.938329891,0.8887,0.0807,1.8845,0.1063,0.6793,0.08324737,0.893165829,0.041064523,0.079562197,0.918167636,0.0756,0.6474
0.65,3,all,0.03,200,Non,Setting 4,604.5728,555.8870273,0.5,0.5,215.6662,215.6662,86.6202,86.6202,77.58353279,604.5728,133.8106,86.1998,21.6461,17.3122,8.6525,251.5929,101.2771,81.9413,35.5315,32.843,2.9946,2.999042604,0,0.2885,2.7061,0,0.211,1,,0.096340079,0.211,,0.211,0
0.9,3,all,0.03,200,Non,Setting 4,595.6452,479.6833333,0.5,0.5,211.7935,211.7935,86.0291,86.0291,67.58375,595.6452,131.7669,84.7052,21.2473,17.2159,8.5985,164.9391,88.9152,38.2068,22.3835,15.4336,2.9936,2.983333333,0,0.333,2.6606,0,0.2414,1,,0.111237306,0.2414,,0.2414,0
1,5,cohort,0.01,200,Non,Setting 4,833.79,622.7217925,0.5,0.5,208.4475,208.4475,208.4475,208.4475,155.6804481,833.79,166.8824,83.467,20.9609,41.6637,20.7908,166.8824,83.467,20.9609,41.6637,20.7908,4.2686,4.311283009,0,0.4466,3.822,0,0.3749,1,,0.104624467,0.3749,,0.3749,0
1,3,all,0.03,200,Non,Setting 4,585.5652,414.8074825,0.5,0.5,207.8291,207.8291,84.9535,84.9535,58.75565082,585.5652,129.2878,82.9759,20.7898,16.996,8.5261,129.2878,82.9759,20.7898,16.996,8.5261,2.992,2.968433359,0,0.374,2.618,0,0.2576,1,,0.125,0.2576,,0.2576,0
1,3,dynamic,0.01,200,Non,Setting 7,503.7,411.3009009,0.818219586,0.818219586,164.6502,164.6502,87.1998,87.1998,67.65651106,503.7,124.8689,65.8054,32.9109,17.418,8.7346,124.8689,65.8054,32.9109,17.418,8.7346,2.6575,2.745945946,1.0236,0,0,1.6339,0.6115,0,0.385174036,,,0.6115,0,0.6115
0.9,3,dynamic,0.01,200,Non,Setting 7,531.2508,461.3992794,0.820810571,0.820810571,174.7044,174.7044,90.921,90.921,75.12888962,531.2508,131.9088,69.8799,34.8364,18.1299,9.0626,158.6909,73.3755,45.359,23.6025,16.3539,2.684,2.792990501,1.0214,0,0,1.6626,0.6118,0,0.380551416,,,0.6118,0,0.6118
0.9,5,cohort,0.01,200,Non,Setting 4,848.45,707.6065773,0.5,0.5,212.1125,212.1125,212.1125,212.1125,176.9016443,848.45,169.7189,84.7776,21.325,42.395,21.2213,220.7252,89.032,38.3269,55.1924,38.1739,4.2824,4.487210719,0,0.3911,3.8913,0,0.3284,1,,0.091327293,0.3284,,0.3284,0
0.65,3,dynamic,0.01,200,Non,Setting 7,544.018,487.8227891,0.822165031,0.822165031,179.4042,179.4042,92.6048,92.6048,78.99479778,544.018,135.2899,71.6783,35.9234,18.4666,9.2216,230.9667,84.3047,73.5246,38.0551,35.0823,2.6969,2.824299379,1.0021,0,0,1.6948,0.5972,0,0.371574771,,,0.5972,0,0.5972
0.65,5,cohort,0.01,200,Non,Setting 4,859.01,777.5423063,0.5,0.5,214.7525,214.7525,214.7525,214.7525,194.3855766,859.01,171.9353,85.929,21.4742,43.0204,21.5117,352.3075,100.9517,81.6733,87.9773,81.7052,4.2983,4.586933238,0,0.3213,3.977,0,0.2801,1,,0.074750483,0.2801,,0.2801,0
1,7,all,0.01,200,Non,Setting 7,996.6544,623.1896742,0.853139514,0.853139514,373.3815,373.3815,124.9457,124.9457,76.20319607,996.6544,261.3216,149.1776,74.6218,25.0302,12.492,261.3216,149.1776,74.6218,25.0302,12.492,5.645,5.048309773,3.2998,0,0,2.3452,0.8138,0,0.584552702,,,0.8138,0,0.8138
0.9,3,all,0.03,300,Non,Setting 14,863.9672,732.5070342,0.859088501,0.859088501,310.9083,310.9083,121.0753,121.0753,98.61627907,863.9672,309.4438,155.4993,93.3155,36.3564,24.2726,333.9565,155.5179,105.7616,41.1912,31.4858,2.9994,2.998420902,1.5146,0,0,1.4848,0.6983,0,0.50496766,,,0.6983,0,0.6983
0.65,3,all,0.03,300,Non,Setting 14,904.5816,838.2002076,0.862657235,0.862657235,328.0874,328.0874,124.2034,124.2034,112.0453804,904.5816,324.7037,164.1212,98.4351,37.2846,24.8628,414.3674,164.2638,144.3487,54.7692,50.9857,2.9998,2.999555094,1.4761,0,0,1.5237,0.6784,0,0.492066138,,,0.6784,0,0.6784
1,3,all,0.03,300,Non,Setting 14,808.9152,621.1442981,0.854975181,0.854975181,288.344,288.344,116.1136,116.1136,84.52017372,808.9152,288.5854,144.1389,86.4034,34.8555,23.1876,288.5854,144.1389,86.4034,34.8555,23.1876,2.9984,2.993835808,1.5658,0,0,1.4326,0.716,0,0.522211846,,,0.716,0,0.716
0.9,7,all,0.01,200,Non,Setting 7,1142.9956,747.9411332,0.861894773,0.861894773,435.4544,435.4544,136.0434,136.0434,87.15354427,1142.9956,302.2001,174.3561,87.0655,27.1438,13.6347,355.9488,182.9263,113.1839,35.2826,24.556,5.8725,5.460142261,3.3816,0,0,2.4909,0.816,0,0.575836526,,,0.816,0,0.816
